iter	Logloss
246	0.3880424416
247	0.3877066682
248	0.3873126003
249	0.3869565548
250	0.3866098099
251	0.3862198866
252	0.3857609096
253	0.3853073655
254	0.3849769908
255	0.3845821525
256	0.3842739357
257	0.3838964509
258	0.3835118337
259	0.3831439179
260	0.3827428977
261	0.3824265187
262	0.3820658722
263	0.3817297233
264	0.3814323065
265	0.3810715055
266	0.380659102
267	0.380257561
268	0.3799545045
269	0.379653461
270	0.3793561104
271	0.3790563926
272	0.3787143167
273	0.3784221516
274	0.3781299497
275	0.3778556208
276	0.3775739009
277	0.3772545144
278	0.3768835156
279	0.376554139
280	0.376271915
281	0.375948646
282	0.3756844114
283	0.3753313076
284	0.375073237
285	0.3748022983
286	0.3744057848
287	0.3741175246
288	0.3738105203
289	0.3734637438
290	0.3730782429
291	0.372819748
292	0.3724405887
293	0.3721588499
294	0.3718279202
295	0.3715244683
296	0.3712750148
297	0.3709322237
298	0.3706373656
299	0.3703651009
300	0.3700540896
301	0.3697651239
302	0.369533156
303	0.3692885173
304	0.3689657197
305	0.3686679181
306	0.3684012487
307	0.3681034717
308	0.3677964642
309	0.3675359502
310	0.3671993182
311	0.3669215948
312	0.3666552271
313	0.3664155467
314	0.3661568226
315	0.3658259569
316	0.3655981213
317	0.365370763
318	0.3651600217
319	0.364833655
320	0.3645929944
321	0.3643351927
322	0.3640967664
323	0.3638169026
324	0.3635606362
325	0.3632490878
326	0.3629566683
327	0.3626836571
328	0.3623711672
329	0.3621550543
330	0.361844589
331	0.3616221112
332	0.3613234446
333	0.3611016349
334	0.3608991481
335	0.360599344
336	0.3603599174
337	0.3600995297
338	0.359883204
339	0.3596361885
340	0.3594108478
341	0.3591833907
342	0.3589278851
343	0.3586602037
344	0.358378499
345	0.3581045928
346	0.3579093348
347	0.357715597
348	0.3574618145
349	0.3571966711
350	0.3569429435
351	0.3567255938
352	0.3565339722
353	0.356279498
354	0.3560829913
355	0.3558321553
356	0.3555981665
357	0.355333773
358	0.355151132
359	0.3549014287
360	0.3546956774
361	0.3544454725
362	0.3541814136
363	0.3539303426
364	0.3537507934
365	0.3535578823
366	0.3533277325
367	0.3530717799
368	0.3528235039
369	0.3525734272
370	0.3523324169
371	0.3521134649
372	0.3519015694
373	0.351669005
374	0.3514881374
375	0.3512913391
376	0.3510814166
377	0.3508668987
378	0.3506290764
379	0.3504156715
380	0.3502193218
381	0.3500519188
382	0.3498395225
383	0.3496700543
384	0.3494377713
385	0.3492106026
386	0.3489981113
387	0.3487885006
388	0.3486018281
389	0.3484073498
390	0.3481902587
391	0.3479874452
392	0.3477837144
393	0.3475860145
394	0.3474189634
395	0.3472255955
396	0.3470119928
397	0.3468280288
398	0.3466156116
399	0.3464227296
400	0.3462241013
401	0.3460636798
402	0.3458153529
403	0.3456164028
404	0.3454202953
405	0.3452745166
406	0.3450674947
407	0.3448613287
408	0.3446830916
409	0.3445041172
410	0.344327746
411	0.3441668445
412	0.3439326461
413	0.3437531259
414	0.3435854931
415	0.3434309484
416	0.3432591397
417	0.34307779
418	0.3429090984
419	0.3427333412
420	0.3425867275
421	0.3423830871
422	0.3422188656
423	0.3420769053
424	0.341921332
425	0.3417575559
426	0.3416184788
427	0.3413921385
428	0.3412097833
429	0.3410729767
430	0.3409093379
431	0.3407664604
432	0.3405988127
433	0.3404629806
434	0.3403160289
435	0.3401614923
436	0.3400204335
437	0.3397836873
438	0.3396168243
439	0.3394741453
440	0.3393124004
441	0.339156478
442	0.3389397299
443	0.3387932986
444	0.3386436394
445	0.3384882022
446	0.3383366579
447	0.3381773307
448	0.3380506383
449	0.3379229161
450	0.3377477845
451	0.3376158718
452	0.3374771493
453	0.3373101808
454	0.3371649654
455	0.3370228294
456	0.3369015009
457	0.3367546989
458	0.3366152612
459	0.3364958005
460	0.3363654598
461	0.3362177446
462	0.3360711213
463	0.3359219128
464	0.3357738531
465	0.3356486711
466	0.3355017089
467	0.3352870576
468	0.3351257435
469	0.3349830489
470	0.3348471687
471	0.3347335966
472	0.3346119744
473	0.3344694906
474	0.3343581053
475	0.3342160222
476	0.334073239
477	0.333939742
478	0.3337838229
479	0.3336557137
480	0.3334830025
481	0.3333744659
482	0.3332334658
483	0.333098443
484	0.332988767
485	0.3328628602
486	0.3327443279
487	0.3325490002
488	0.332425045
489	0.3323206799
490	0.3321973496
491	0.332099517
492	0.3319312257
493	0.331804136
494	0.3317016457
495	0.3315451406
496	0.3314168637
497	0.3312513386
498	0.3311373887
499	0.3310018775
500	0.3308838295
501	0.3307448051
502	0.3306309966
503	0.3305137601
504	0.3303889135
505	0.3302529297
506	0.3301224883
507	0.3299913825
508	0.3298814201
509	0.3297580245
510	0.3296276921
511	0.329525779
512	0.3294086509
513	0.3292284097
514	0.3291222945
515	0.329027188
516	0.3289052353
517	0.3287625401
518	0.328640106
519	0.328523472
520	0.3284086972
521	0.3282975514
